Date,Hour,Load
5/14/2010,8,111.9
5/14/2010,9,112.9
5/14/2010,10,118.9
5/14/2010,11,126.7
5/14/2010,12,138.4
5/14/2010,13,149.5
5/14/2010,14,162
5/14/2010,15,175.1
5/14/2010,16,186.4
5/14/2010,17,196.8
5/14/2010,18,201.9
5/14/2010,19,198.6
5/14/2010,20,185.2
5/14/2010,21,182.8
5/14/2010,22,176.2
5/14/2010,23,159.7
5/14/2010,24,141.7
5/15/2010,1,123.9
5/15/2010,2,112.8
5/15/2010,3,104.7
5/15/2010,4,99.3
5/15/2010,5,96.9
5/15/2010,6,97.2
5/15/2010,7,98.5
5/15/2010,8,112.9
5/15/2010,9,132.1
5/15/2010,10,150.1
5/15/2010,11,164.7
5/15/2010,12,178.5
5/15/2010,13,189.8
5/15/2010,14,200.8
5/15/2010,15,210.1
5/15/2010,16,216.1
5/15/2010,17,219.2
5/15/2010,18,217.4
5/15/2010,19,206.6
5/15/2010,20,189.8
5/15/2010,21,181.4
5/15/2010,22,171
5/15/2010,23,151
5/15/2010,24,130.8
5/16/2010,1,113.5
5/16/2010,2,102.3
5/16/2010,3,95.1
5/16/2010,4,91.1
5/16/2010,5,88
5/16/2010,6,87.7
5/16/2010,7,87.6
5/16/2010,8,98.1
5/16/2010,9,114.4
5/16/2010,10,128.4
5/16/2010,11,133.1
5/16/2010,12,135.9
5/16/2010,13,142.6
5/16/2010,14,152.6
5/16/2010,15,162.3
5/16/2010,16,168.4
5/16/2010,17,171.7
5/16/2010,18,170.1
5/16/2010,19,160.1
5/16/2010,20,151.3
5/16/2010,21,152
5/16/2010,22,143.6
5/16/2010,23,125.2
5/16/2010,24,107.2
5/17/2010,1,93.2
5/17/2010,2,86.1
5/17/2010,3,82.8
5/17/2010,4,81.2
5/17/2010,5,83.1
5/17/2010,6,89.7
5/17/2010,7,102.9
5/17/2010,8,108.8
5/17/2010,9,109.1
5/17/2010,10,112.4
5/17/2010,11,114.2
5/17/2010,12,115.1
5/17/2010,13,115.9
5/17/2010,14,117
5/17/2010,15,116.6
5/17/2010,16,116.1
5/17/2010,17,119.3
5/17/2010,18,124.7
5/17/2010,19,130.9
5/17/2010,20,131.5
5/17/2010,21,134.6
5/17/2010,22,127.5
5/17/2010,23,114.4
5/17/2010,24,101.5
5/18/2010,1,91.6
5/18/2010,2,86.3
5/18/2010,3,83.1
5/18/2010,4,82.3
5/18/2010,5,84
5/18/2010,6,92.1
5/18/2010,7,107.2
5/18/2010,8,113.1
5/18/2010,9,111.7
5/18/2010,10,112.7
5/18/2010,11,112.8
5/18/2010,12,113.8
5/18/2010,13,113
5/18/2010,14,114.1
5/18/2010,15,112.6
5/18/2010,16,113.5
5/18/2010,17,115.1
5/18/2010,18,118.7
5/18/2010,19,122.5
5/18/2010,20,124.2
5/18/2010,21,129.9
5/18/2010,22,124.2
5/18/2010,23,111.2
5/18/2010,24,96.3
5/19/2010,1,86.6
5/19/2010,2,81.5
5/19/2010,3,79.1
5/19/2010,4,78.1
5/19/2010,5,80.1
5/19/2010,6,88.4
5/19/2010,7,104.4
5/19/2010,8,109.2
5/19/2010,9,105.6
5/19/2010,10,106.7
5/19/2010,11,107.6
5/19/2010,12,108.5
5/19/2010,13,107.6
5/19/2010,14,108.3
5/19/2010,15,110.4
5/19/2010,16,114.5
5/19/2010,17,119.2
5/19/2010,18,122.6
5/19/2010,19,124.2
5/19/2010,20,122.8
5/19/2010,21,128.6
5/19/2010,22,127.2
5/19/2010,23,113.5
5/19/2010,24,97.9
5/20/2010,1,86.3
5/20/2010,2,80.9
5/20/2010,3,78.1
5/20/2010,4,76.9
5/20/2010,5,79
5/20/2010,6,86.6
5/20/2010,7,102.7
5/20/2010,8,108.8
5/20/2010,9,108.1
5/20/2010,10,110.3
5/20/2010,11,111.5
5/20/2010,12,117.7
5/20/2010,13,121
5/20/2010,14,127.1
5/20/2010,15,133.5
5/20/2010,16,139.5
5/20/2010,17,148.6
5/20/2010,18,152.9
5/20/2010,19,150.9
5/20/2010,20,143.4
5/20/2010,21,143.7
5/20/2010,22,139.9
5/20/2010,23,122.7
5/20/2010,24,104.7
5/21/2010,1,90
5/21/2010,2,82.7
5/21/2010,3,79
5/21/2010,4,77.3
5/21/2010,5,78.8
5/21/2010,6,85.1
5/21/2010,7,99.5
5/21/2010,8,106.7
5/21/2010,9,108.7
5/21/2010,10,114.7
5/21/2010,11,121.5
5/21/2010,12,129.5
5/21/2010,13,137.3
5/21/2010,14,145
5/21/2010,15,154.1
5/21/2010,16,160.7
5/21/2010,17,168.4
5/21/2010,18,168.3
5/21/2010,19,160.7
5/21/2010,20,148.2
5/21/2010,21,144.6
5/21/2010,22,141.4
5/21/2010,23,126.8
5/21/2010,24,110.6
5/22/2010,1,96.3
5/22/2010,2,88.2
5/22/2010,3,82.6
5/22/2010,4,80
5/22/2010,5,79.3
5/22/2010,6,81.8
5/22/2010,7,84.3
5/22/2010,8,96.1
5/22/2010,9,109.1
5/22/2010,10,119.1
5/22/2010,11,127.6
5/22/2010,12,136.4
5/22/2010,13,145.5
5/22/2010,14,156
5/22/2010,15,163.5
5/22/2010,16,169
5/22/2010,17,174.2
5/22/2010,18,173.4
5/22/2010,19,167.9
5/22/2010,20,156.3
5/22/2010,21,154.8
5/22/2010,22,149.6
5/22/2010,23,135
5/22/2010,24,118.4
5/23/2010,1,103.5
5/23/2010,2,94.7
5/23/2010,3,88.4
5/23/2010,4,84.6
5/23/2010,5,83
5/23/2010,6,83.4
5/23/2010,7,84.3
5/23/2010,8,98
5/23/2010,9,117.6
5/23/2010,10,134.5
5/23/2010,11,145.1
5/23/2010,12,152
5/23/2010,13,156.4
5/23/2010,14,153.1
5/23/2010,15,146.2
5/23/2010,16,144.3
5/23/2010,17,143.2
5/23/2010,18,141.6
5/23/2010,19,137.4
5/23/2010,20,133.9
5/23/2010,21,137.4
5/23/2010,22,136.8
5/23/2010,23,122.5
5/23/2010,24,106.5
5/24/2010,1,94.2
5/24/2010,2,87.4
5/24/2010,3,84.5
5/24/2010,4,83.7
5/24/2010,5,85.2
5/24/2010,6,92.6
5/24/2010,7,105.6
5/24/2010,8,113.2
5/24/2010,9,113.3
5/24/2010,10,117.1
5/24/2010,11,119.9
5/24/2010,12,123.8
5/24/2010,13,126.8
5/24/2010,14,131.4
5/24/2010,15,137.6
5/24/2010,16,145.1
5/24/2010,17,153.4
5/24/2010,18,157.3
5/24/2010,19,154.8
5/24/2010,20,147.4
5/24/2010,21,148.4
5/24/2010,22,145.7
5/24/2010,23,129.8
5/24/2010,24,112.3
5/25/2010,1,99.3
5/25/2010,2,92.6
5/25/2010,3,88.5
5/25/2010,4,86.6
5/25/2010,5,87.4
5/25/2010,6,94.5
5/25/2010,7,107.8
5/25/2010,8,115.3
5/25/2010,9,115.5
5/25/2010,10,119.6
5/25/2010,11,123.6
5/25/2010,12,129.3
5/25/2010,13,134.6
5/25/2010,14,139.1
5/25/2010,15,141.1
5/25/2010,16,142.1
5/25/2010,17,147
5/25/2010,18,147.6
5/25/2010,19,145.1
5/25/2010,20,140
5/25/2010,21,141.4
5/25/2010,22,140.1
5/25/2010,23,124.7
5/25/2010,24,107.8
5/26/2010,1,94.7
5/26/2010,2,88
5/26/2010,3,84.8
5/26/2010,4,82.8
5/26/2010,5,84.7
5/26/2010,6,90.7
5/26/2010,7,104.3
5/26/2010,8,111.5
5/26/2010,9,113.9
5/26/2010,10,120.3
5/26/2010,11,126.3
5/26/2010,12,136.4
5/26/2010,13,142.1
5/26/2010,14,149.2
5/26/2010,15,154.4
5/26/2010,16,161.3
5/26/2010,17,169.8
5/26/2010,18,176.1
5/26/2010,19,174.5
5/26/2010,20,162.7
5/26/2010,21,158.4
5/26/2010,22,152.7
5/26/2010,23,133.9
5/26/2010,24,112.7
5/27/2010,1,96.9
5/27/2010,2,88.2
5/27/2010,3,83.7
5/27/2010,4,81.3
5/27/2010,5,82.4
5/27/2010,6,88.1
5/27/2010,7,102.5
5/27/2010,8,114.5
5/27/2010,9,119.7
5/27/2010,10,132
5/27/2010,11,147.1
5/27/2010,12,164.8
5/27/2010,13,179.4
5/27/2010,14,194.5
5/27/2010,15,206.9
5/27/2010,16,218
5/27/2010,17,224.5
5/27/2010,18,218.7
5/27/2010,19,203.7
5/27/2010,20,186.3
5/27/2010,21,179.5
5/27/2010,22,168
5/27/2010,23,146.4
5/27/2010,24,124.5
5/28/2010,1,107.2
5/28/2010,2,97.6
5/28/2010,3,91.9
5/28/2010,4,89.4
5/28/2010,5,89.7
5/28/2010,6,95.2
5/28/2010,7,108.2
5/28/2010,8,117.7
5/28/2010,9,122.7
5/28/2010,10,131.9
5/28/2010,11,142.4
5/28/2010,12,154.5
5/28/2010,13,163.7
5/28/2010,14,172.4
5/28/2010,15,182
5/28/2010,16,187.2
5/28/2010,17,192.9
5/28/2010,18,194.2
5/28/2010,19,187.8
5/28/2010,20,172.2
5/28/2010,21,167.2
5/28/2010,22,162.7
5/28/2010,23,147.5
5/28/2010,24,130.4
5/29/2010,1,113.3
5/29/2010,2,101.9
5/29/2010,3,95.1
5/29/2010,4,91.1
5/29/2010,5,89.4
5/29/2010,6,89.9
5/29/2010,7,91.6
5/29/2010,8,102.9
5/29/2010,9,120.4
5/29/2010,10,137.8
5/29/2010,11,150.5
5/29/2010,12,160.1
5/29/2010,13,168
5/29/2010,14,175.1
5/29/2010,15,179
5/29/2010,16,185.7
5/29/2010,17,190.4
5/29/2010,18,193.2
5/29/2010,19,190.4
5/29/2010,20,178.9
5/29/2010,21,170.6
5/29/2010,22,167.9
5/29/2010,23,152.2
5/29/2010,24,133.4
5/30/2010,1,115.5
5/30/2010,2,104.5
5/30/2010,3,96.6
5/30/2010,4,91.9
5/30/2010,5,90
5/30/2010,6,89.6
5/30/2010,7,91.3
5/30/2010,8,106.6
5/30/2010,9,130.2
5/30/2010,10,149.8
5/30/2010,11,162.5
5/30/2010,12,171.8
5/30/2010,13,184.8
5/30/2010,14,197.7
5/30/2010,15,206.8
5/30/2010,16,215.3
5/30/2010,17,221.6
5/30/2010,18,226
5/30/2010,19,222.6
5/30/2010,20,208.3
5/30/2010,21,197.1
5/30/2010,22,192.6
5/30/2010,23,171.8
5/30/2010,24,149.1
5/31/2010,1,129.7
5/31/2010,2,118.8
5/31/2010,3,110.4
5/31/2010,4,105.8
5/31/2010,5,103.4
5/31/2010,6,103.1
5/31/2010,7,105.6
5/31/2010,8,124.3
5/31/2010,9,149.5
5/31/2010,10,175.3
5/31/2010,11,195.9
5/31/2010,12,209.8
5/31/2010,13,218.9
5/31/2010,14,223.9
5/31/2010,15,227.8
5/31/2010,16,231.3
5/31/2010,17,232.3
5/31/2010,18,229.1
5/31/2010,19,218.3
5/31/2010,20,204.6
5/31/2010,21,199.8
5/31/2010,22,194.4
5/31/2010,23,170.2
5/31/2010,24,145.6
6/1/2010,1,126.1
6/1/2010,2,115.3
6/1/2010,3,108.6
6/1/2010,4,104.6
6/1/2010,5,104.9
6/1/2010,6,109.9
6/1/2010,7,123.3
6/1/2010,8,132.9
6/1/2010,9,139.4
6/1/2010,10,144.5
6/1/2010,11,148.8
6/1/2010,12,155
6/1/2010,13,162.2
6/1/2010,14,172.7
6/1/2010,15,183
6/1/2010,16,192.5
6/1/2010,17,203
6/1/2010,18,206.1
6/1/2010,19,204.7
6/1/2010,20,193.6
6/1/2010,21,187
6/1/2010,22,181.9
6/1/2010,23,162
6/1/2010,24,140.2
6/2/2010,1,122.7
6/2/2010,2,113.3
6/2/2010,3,107.5
6/2/2010,4,104.3
6/2/2010,5,104.9
6/2/2010,6,111.2
6/2/2010,7,125.5
6/2/2010,8,135.5
6/2/2010,9,140.5
6/2/2010,10,147.1
6/2/2010,11,157.8
6/2/2010,12,170.6
6/2/2010,13,184.5
6/2/2010,14,199.1
6/2/2010,15,207.8
6/2/2010,16,211.9
6/2/2010,17,209.3
6/2/2010,18,200.8
6/2/2010,19,190.6
6/2/2010,20,180.4
6/2/2010,21,178.7
6/2/2010,22,173.4
6/2/2010,23,155.1
6/2/2010,24,134.7
6/3/2010,1,119.7
6/3/2010,2,112.6
6/3/2010,3,106.8
6/3/2010,4,103.5
6/3/2010,5,104.2
6/3/2010,6,110.7
6/3/2010,7,123.4
6/3/2010,8,134.5
6/3/2010,9,142.9
6/3/2010,10,152.2
6/3/2010,11,163.4
6/3/2010,12,175.5
6/3/2010,13,187.8
6/3/2010,14,194.5
6/3/2010,15,201
6/3/2010,16,211.2
6/3/2010,17,223.6
6/3/2010,18,228.4
6/3/2010,19,226.2
6/3/2010,20,213.6
6/3/2010,21,206.4
6/3/2010,22,200.5
6/3/2010,23,178.4
6/3/2010,24,154.3
6/4/2010,1,134.4
6/4/2010,2,122.9
6/4/2010,3,114.6
6/4/2010,4,109.7
6/4/2010,5,109
6/4/2010,6,113.9
6/4/2010,7,126.9
6/4/2010,8,143
6/4/2010,9,158.7
6/4/2010,10,177.8
6/4/2010,11,197.9
6/4/2010,12,212.1
6/4/2010,13,221.3
6/4/2010,14,230.4
6/4/2010,15,238.1
6/4/2010,16,241.9
6/4/2010,17,241.5
6/4/2010,18,236.8
6/4/2010,19,228.3
6/4/2010,20,216
6/4/2010,21,210.5
6/4/2010,22,205.5
6/4/2010,23,188.3
6/4/2010,24,168.6
6/5/2010,1,151.1
6/5/2010,2,138.9
6/5/2010,3,131.4
6/5/2010,4,126
6/5/2010,5,124.1
6/5/2010,6,123.7
6/5/2010,7,125.7
6/5/2010,8,144.9
6/5/2010,9,172.3
6/5/2010,10,196.1
6/5/2010,11,215.1
6/5/2010,12,229.8
6/5/2010,13,239.7
6/5/2010,14,247
6/5/2010,15,251
6/5/2010,16,254
6/5/2010,17,258.1
6/5/2010,18,258.8
6/5/2010,19,253.6
6/5/2010,20,242
6/5/2010,21,230.9
6/5/2010,22,224.5
6/5/2010,23,203.5
6/5/2010,24,180.8
6/6/2010,1,159.8
6/6/2010,2,147.1
6/6/2010,3,138.1
6/6/2010,4,130.5
6/6/2010,5,126.8
6/6/2010,6,124.9
6/6/2010,7,127
6/6/2010,8,147.3
6/6/2010,9,180.6
6/6/2010,10,207.7
6/6/2010,11,224.6
6/6/2010,12,235.2
6/6/2010,13,245.2
6/6/2010,14,251.4
6/6/2010,15,250.3
6/6/2010,16,229.4
6/6/2010,17,267.3
6/6/2010,18,266.2
6/6/2010,19,258.6
6/6/2010,20,246.5
6/6/2010,21,238.6
6/6/2010,22,226.9
6/6/2010,23,197.5
6/6/2010,24,170.2
6/7/2010,1,147.9
6/7/2010,2,133.3
6/7/2010,3,123.9
6/7/2010,4,117.6
6/7/2010,5,115
6/7/2010,6,116.6
6/7/2010,7,124.3
6/7/2010,8,132.9
6/7/2010,9,140.4
6/7/2010,10,152.9
6/7/2010,11,163.2
6/7/2010,12,169.7
6/7/2010,13,175.8
6/7/2010,14,183.1
6/7/2010,15,187.2
6/7/2010,16,189.3
6/7/2010,17,194.6
6/7/2010,18,197.2
6/7/2010,19,191.7
6/7/2010,20,180.4
6/7/2010,21,173.6
6/7/2010,22,168.3
6/7/2010,23,147
6/7/2010,24,124.2
6/8/2010,1,108
6/8/2010,2,98.3
6/8/2010,3,93.2
6/8/2010,4,90.5
6/8/2010,5,90.9
6/8/2010,6,95.4
6/8/2010,7,107.4
6/8/2010,8,117.8
6/8/2010,9,126.8
6/8/2010,10,138.4
6/8/2010,11,148.8
6/8/2010,12,159
6/8/2010,13,167.2
6/8/2010,14,174.7
6/8/2010,15,181.9
6/8/2010,16,189
6/8/2010,17,195.4
6/8/2010,18,197.7
6/8/2010,19,193.5
6/8/2010,20,181
6/8/2010,21,169.9
6/8/2010,22,165.5
6/8/2010,23,144.4
6/8/2010,24,121.9
6/9/2010,1,105.2
6/9/2010,2,95.6
6/9/2010,3,90.5
6/9/2010,4,87.7
6/9/2010,5,88.6
6/9/2010,6,93.6
6/9/2010,7,104.7
6/9/2010,8,115.2
6/9/2010,9,117.8
6/9/2010,10,126.4
6/9/2010,11,135
6/9/2010,12,144.7
6/9/2010,13,155.5
6/9/2010,14,166.4
6/9/2010,15,176.3
6/9/2010,16,185.1
6/9/2010,17,193.6
6/9/2010,18,198.7
6/9/2010,19,199.2
6/9/2010,20,191.6
6/9/2010,21,191.3
6/9/2010,22,190.8
6/9/2010,23,173.6
6/9/2010,24,151.7
6/10/2010,1,134.5
6/10/2010,2,125.5
6/10/2010,3,120.5
6/10/2010,4,117.1
6/10/2010,5,116.3
6/10/2010,6,120.4
6/10/2010,7,131
6/10/2010,8,144.3
6/10/2010,9,155
6/10/2010,10,169.8
6/10/2010,11,187.6
6/10/2010,12,205.4
6/10/2010,13,218.6
6/10/2010,14,231.5
6/10/2010,15,240.9
6/10/2010,16,247.4
6/10/2010,17,253.5
6/10/2010,18,255.7
6/10/2010,19,250
6/10/2010,20,233.7
6/10/2010,21,222.1
6/10/2010,22,214.7
6/10/2010,23,190.2
6/10/2010,24,163.8
6/11/2010,1,142.3
6/11/2010,2,128.2
6/11/2010,3,120.2
6/11/2010,4,114.1
6/11/2010,5,112.4
6/11/2010,6,114.1
6/11/2010,7,120.6
6/11/2010,8,137.8
6/11/2010,9,156.8
6/11/2010,10,176.5
6/11/2010,11,192.3
6/11/2010,12,205.5
6/11/2010,13,215.5
6/11/2010,14,224.1
6/11/2010,15,232.2
6/11/2010,16,238.5
6/11/2010,17,243.9
6/11/2010,18,245
6/11/2010,19,237
6/11/2010,20,219.3
6/11/2010,21,203.7
6/11/2010,22,197.5
6/11/2010,23,177.5
6/11/2010,24,154.2
6/12/2010,1,132.3
6/12/2010,2,118.1
6/12/2010,3,109.1
6/12/2010,4,103.7
6/12/2010,5,100.9
6/12/2010,6,100.4
6/12/2010,7,103.9
6/12/2010,8,121.8
6/12/2010,9,143.8
6/12/2010,10,165.4
6/12/2010,11,186.3
6/12/2010,12,205.8
6/12/2010,13,223.2
6/12/2010,14,234.8
6/12/2010,15,244.6
6/12/2010,16,252.3
6/12/2010,17,257
6/12/2010,18,255.5
6/12/2010,19,247.4
6/12/2010,20,229.5
6/12/2010,21,217
6/12/2010,22,210.8
6/12/2010,23,191.7
6/12/2010,24,170.5
6/13/2010,1,151.9
6/13/2010,2,141.2
6/13/2010,3,133.9
6/13/2010,4,129.2
6/13/2010,5,126.3
6/13/2010,6,125.6
6/13/2010,7,125.5
6/13/2010,8,139.5
6/13/2010,9,165.5
6/13/2010,10,189.5
6/13/2010,11,207.7
6/13/2010,12,222.3
6/13/2010,13,237
6/13/2010,14,250.4
6/13/2010,15,259.2
6/13/2010,16,265.6
6/13/2010,17,270.9
6/13/2010,18,272
6/13/2010,19,262.5
6/13/2010,20,244.2
6/13/2010,21,231
6/13/2010,22,224.9
6/13/2010,23,202.1
6/13/2010,24,177.3
6/14/2010,1,155.9
6/14/2010,2,143.7
6/14/2010,3,135.4
6/14/2010,4,129.4
6/14/2010,5,127.7
6/14/2010,6,129.4
6/14/2010,7,135.6
6/14/2010,8,154.6
6/14/2010,9,174.2
6/14/2010,10,196.8
6/14/2010,11,217.6
6/14/2010,12,234.9
6/14/2010,13,247.1
6/14/2010,14,254.7
6/14/2010,15,260.2
6/14/2010,16,264.4
6/14/2010,17,270.8
6/14/2010,18,272.7
6/14/2010,19,267.8
6/14/2010,20,254.3
6/14/2010,21,241
6/14/2010,22,232.4
6/14/2010,23,207.2
6/14/2010,24,180.2
6/15/2010,1,158.9
6/15/2010,2,145.8
6/15/2010,3,137.3
6/15/2010,4,131.4
6/15/2010,5,129.9
6/15/2010,6,131.5
6/15/2010,7,138.2
6/15/2010,8,158.2
6/15/2010,9,178.1
6/15/2010,10,198.8
6/15/2010,11,220.4
6/15/2010,12,236.5
6/15/2010,13,248
6/15/2010,14,257.3
6/15/2010,15,263.5
6/15/2010,16,266.4
6/15/2010,17,269.4
6/15/2010,18,269.4
6/15/2010,19,263.3
6/15/2010,20,247.1
6/15/2010,21,234.3
6/15/2010,22,224.2
6/15/2010,23,200.5
6/15/2010,24,173.8
6/16/2010,1,152.9
6/16/2010,2,139.9
6/16/2010,3,131.6
6/16/2010,4,126.1
6/16/2010,5,124.5
6/16/2010,6,127.3
6/16/2010,7,132.9
6/16/2010,8,146.1
6/16/2010,9,154.1
6/16/2010,10,167.2
6/16/2010,11,186.1
6/16/2010,12,204.3
6/16/2010,13,219.8
6/16/2010,14,234
6/16/2010,15,242.6
6/16/2010,16,245.2
6/16/2010,17,235.9
6/16/2010,18,219.8
6/16/2010,19,207.4
6/16/2010,20,194.9
6/16/2010,21,190.5
6/16/2010,22,184.8
6/16/2010,23,167.2
6/16/2010,24,146.5
6/17/2010,1,131.1
6/17/2010,2,121.9
6/17/2010,3,116
6/17/2010,4,112.6
6/17/2010,5,112.4
6/17/2010,6,116.7
6/17/2010,7,124.3
6/17/2010,8,143.1
6/17/2010,9,162.6
6/17/2010,10,183.3
6/17/2010,11,202.6
6/17/2010,12,219.5
6/17/2010,13,231.6
6/17/2010,14,241.2
6/17/2010,15,247.9
6/17/2010,16,254.1
6/17/2010,17,260.4
6/17/2010,18,262.8
6/17/2010,19,257.4
6/17/2010,20,242.4
6/17/2010,21,226
6/17/2010,22,217.7
6/17/2010,23,193.1
6/17/2010,24,165.9
6/18/2010,1,144.6
6/18/2010,2,129.8
6/18/2010,3,120.5
6/18/2010,4,114.8
6/18/2010,5,112.2
6/18/2010,6,112.5
6/18/2010,7,118.7
6/18/2010,8,137.2
6/18/2010,9,154.5
6/18/2010,10,171.9
6/18/2010,11,188.2
6/18/2010,12,201.6
6/18/2010,13,213.4
6/18/2010,14,223.8
6/18/2010,15,230.8
6/18/2010,16,237.4
6/18/2010,17,242.4
6/18/2010,18,243.7
6/18/2010,19,236.8
6/18/2010,20,220.6
6/18/2010,21,205.1
6/18/2010,22,199.5
6/18/2010,23,179.6
6/18/2010,24,157.5
6/19/2010,1,137.4
6/19/2010,2,124.5
6/19/2010,3,116.4
6/19/2010,4,111.2
6/19/2010,5,109.2
6/19/2010,6,108.3
6/19/2010,7,111.4
6/19/2010,8,132.2
6/19/2010,9,156.5
6/19/2010,10,178.9
6/19/2010,11,201.7
6/19/2010,12,219.6
6/19/2010,13,233.5
6/19/2010,14,244.9
6/19/2010,15,253.4
6/19/2010,16,258.5
6/19/2010,17,262
6/19/2010,18,261
6/19/2010,19,257.1
6/19/2010,20,244.2
6/19/2010,21,231.4
6/19/2010,22,226.2
6/19/2010,23,206.1
6/19/2010,24,182.1
6/20/2010,1,158.7
6/20/2010,2,144.3
6/20/2010,3,134.2
6/20/2010,4,127.1
6/20/2010,5,123.3
6/20/2010,6,120.4
6/20/2010,7,122.5
6/20/2010,8,142.7
6/20/2010,9,174.5
6/20/2010,10,207.1
6/20/2010,11,228
6/20/2010,12,242.3
6/20/2010,13,254.2
6/20/2010,14,261.5
6/20/2010,15,263.6
6/20/2010,16,265.5
6/20/2010,17,262.7
6/20/2010,18,258.1
6/20/2010,19,249.2
6/20/2010,20,236.1
6/20/2010,21,223.9
6/20/2010,22,220.4
6/20/2010,23,199.3
6/20/2010,24,173.5
6/21/2010,1,151.8
6/21/2010,2,138.7
6/21/2010,3,129.7
6/21/2010,4,125.3
6/21/2010,5,123.5
6/21/2010,6,125.5
6/21/2010,7,131.2
6/21/2010,8,149.8
6/21/2010,9,170.6
6/21/2010,10,194.3
6/21/2010,11,218.9
6/21/2010,12,238.6
6/21/2010,13,252.6
6/21/2010,14,263.3
6/21/2010,15,270.6
6/21/2010,16,277.3
6/21/2010,17,283.2
6/21/2010,18,285.6
6/21/2010,19,281.1
6/21/2010,20,267.2
6/21/2010,21,254.5
6/21/2010,22,245.8
6/21/2010,23,219.5
6/21/2010,24,190.5
6/22/2010,1,167.1
6/22/2010,2,152.4
6/22/2010,3,142.8
6/22/2010,4,136.2
6/22/2010,5,134
6/22/2010,6,135.5
6/22/2010,7,141.1
6/22/2010,8,157.9
6/22/2010,9,179.2
6/22/2010,10,204
6/22/2010,11,229.3
6/22/2010,12,250.1
6/22/2010,13,263.8
6/22/2010,14,274.5
6/22/2010,15,282.2
6/22/2010,16,288.4
6/22/2010,17,294.5
6/22/2010,18,296.5
6/22/2010,19,292.3
6/22/2010,20,278.9
6/22/2010,21,264.7
6/22/2010,22,256.1
6/22/2010,23,230.9
6/22/2010,24,203.9
6/23/2010,1,180.9
6/23/2010,2,167.7
6/23/2010,3,158.3
6/23/2010,4,151.4
6/23/2010,5,149.4
6/23/2010,6,150.7
6/23/2010,7,157.3
6/23/2010,8,175.4
6/23/2010,9,196.6
6/23/2010,10,219.3
6/23/2010,11,240.6
6/23/2010,12,259.8
6/23/2010,13,273
6/23/2010,14,283.6
6/23/2010,15,290.4
6/23/2010,16,296.9
6/23/2010,17,301.2
6/23/2010,18,304
6/23/2010,19,296.7
6/23/2010,20,278.5
6/23/2010,21,265.9
6/23/2010,22,257.6
6/23/2010,23,232.2
6/23/2010,24,203.1
6/24/2010,1,178.8
6/24/2010,2,164.1
6/24/2010,3,155
6/24/2010,4,147.8
6/24/2010,5,143.7
6/24/2010,6,144.7
6/24/2010,7,151
6/24/2010,8,170.7
6/24/2010,9,193.3
6/24/2010,10,217.8
6/24/2010,11,242.2
6/24/2010,12,263.7
6/24/2010,13,277.8
6/24/2010,14,291.1
6/24/2010,15,299.8
6/24/2010,16,305.2
6/24/2010,17,308.2
6/24/2010,18,310.2
6/24/2010,19,306.1
6/24/2010,20,291
6/24/2010,21,280.1
6/24/2010,22,272.7
6/24/2010,23,248
6/24/2010,24,221.4
6/25/2010,1,197.4
6/25/2010,2,183.1
6/25/2010,3,172
6/25/2010,4,163.1
6/25/2010,5,157.6
6/25/2010,6,156.2
6/25/2010,7,159.8
6/25/2010,8,176.6
6/25/2010,9,196.4
6/25/2010,10,215
6/25/2010,11,232.1
6/25/2010,12,249.1
6/25/2010,13,261.4
6/25/2010,14,270.7
6/25/2010,15,278.3
6/25/2010,16,283.8
6/25/2010,17,285.6
6/25/2010,18,283.3
6/25/2010,19,273.7
6/25/2010,20,258.5
6/25/2010,21,245.1
6/25/2010,22,239.2
6/25/2010,23,218.8
6/25/2010,24,195.4
6/26/2010,1,172.2
6/26/2010,2,157.9
6/26/2010,3,147.1
6/26/2010,4,140.8
6/26/2010,5,136.8
6/26/2010,6,134.9
6/26/2010,7,136.5
6/26/2010,8,152.8
6/26/2010,9,176.5
6/26/2010,10,199
6/26/2010,11,222.9
6/26/2010,12,243.1
6/26/2010,13,257.6
6/26/2010,14,267.9
6/26/2010,15,276
6/26/2010,16,279.4
6/26/2010,17,282.6
6/26/2010,18,282.2
6/26/2010,19,277.7
6/26/2010,20,264.7
6/26/2010,21,253.7
6/26/2010,22,248.5
6/26/2010,23,227.8
6/26/2010,24,203.8
6/27/2010,1,182
6/27/2010,2,167.8
6/27/2010,3,157.3
6/27/2010,4,150
6/27/2010,5,145.5
6/27/2010,6,142.2
6/27/2010,7,142.5
6/27/2010,8,162.5
6/27/2010,9,194.7
6/27/2010,10,224.8
6/27/2010,11,247.4
6/27/2010,12,262.4
6/27/2010,13,276.6
6/27/2010,14,286.8
6/27/2010,15,292.5
6/27/2010,16,295.9
6/27/2010,17,298.3
6/27/2010,18,299.3
6/27/2010,19,292.7
6/27/2010,20,280.6
6/27/2010,21,268.3
6/27/2010,22,262.3
6/27/2010,23,237.7
6/27/2010,24,210.6
6/28/2010,1,185.5
6/28/2010,2,169
6/28/2010,3,157.9
6/28/2010,4,150.5
6/28/2010,5,146.8
6/28/2010,6,147.2
6/28/2010,7,151.4
6/28/2010,8,168.2
6/28/2010,9,187.8
6/28/2010,10,206.4
6/28/2010,11,225
6/28/2010,12,243
6/28/2010,13,259.5
6/28/2010,14,272.6
6/28/2010,15,281.8
6/28/2010,16,290.1
